date,state,district,pincode,age_0_5,age_5_17,age_18_greater
,Maharashtra,Pune,412202,0,2,0
,Maharashtra,Pune,412203,1,2,0
,Maharashtra,Pune,412210,1,0,0
,Maharashtra,Pune,412308,4,3,0
,Maharashtra,Pune,412412,1,0,0
,Maharashtra,Pune,413105,2,0,0
,Maharashtra,Pune,413114,1,0,0
,Maharashtra,Pune,413130,4,0,0
,Maharashtra,Pune,413133,1,0,0
,Maharashtra,Pune,410501,3,2,0
,Maharashtra,Pune,411012,1,0,0
,Maharashtra,Pune,412207,8,2,0
,Maharashtra,Pune,412410,1,0,0
,Maharashtra,Pune,412412,1,0,0
,Maharashtra,Pune,410516,1,0,0
,Maharashtra,Pune,411001,5,1,0
,Maharashtra,Pune,411002,3,1,1
,Maharashtra,Pune,411003,1,1,0
,Maharashtra,Pune,411007,0,1,0
,Maharashtra,Pune,411013,3,2,0
,Maharashtra,Pune,411015,3,0,0
,Maharashtra,Pune,411018,1,2,0
,Maharashtra,Pune,411019,1,3,0
,Maharashtra,Pune,411027,4,5,0
,Maharashtra,Pune,411028,5,2,0
,Maharashtra,Pune,411061,0,3,0
,Maharashtra,Pune,412101,3,3,0
,Maharashtra,Pune,412106,0,2,0
,Maharashtra,Pune,412110,1,0,0
,Maharashtra,Pune,412208,1,0,0
,Maharashtra,Pune,412412,2,0,0
,Maharashtra,Pune,413110,3,0,0
,Maharashtra,Pune,413115,1,0,0
,Maharashtra,Pune,413130,3,0,0
,Maharashtra,Pune,413802,2,0,0
,Maharashtra,Pune,411008,1,0,0
,Maharashtra,Pune,411009,6,0,0
,Maharashtra,Pune,411011,3,0,0
,Maharashtra,Pune,411014,3,0,0
,Maharashtra,Pune,411023,4,0,0
,Maharashtra,Pune,411024,0,1,0
,Maharashtra,Pune,411025,1,1,0
,Maharashtra,Pune,411036,1,0,0
,Maharashtra,Pune,411040,2,0,0
,Maharashtra,Pune,411044,3,2,0
,Maharashtra,Pune,411058,0,1,0
,Maharashtra,Pune,412102,1,0,0
,Maharashtra,Pune,412105,11,5,0
,Maharashtra,Pune,412115,1,2,0
,Maharashtra,Pune,412202,0,1,0
,Maharashtra,Pune,412207,6,5,0
,Maharashtra,Pune,412214,1,0,0
,Maharashtra,Pune,412218,3,0,0
,Maharashtra,Pune,412403,2,0,0
,Maharashtra,Pune,412406,4,0,0
,Maharashtra,Pune,413104,3,0,0
,Maharashtra,Pune,413132,1,1,0
,Maharashtra,Pune,413801,0,1,0
,Maharashtra,Pune,410511,1,0,0
,Maharashtra,Pune,410515,1,0,0
,Maharashtra,Pune,411005,1,0,0
,Maharashtra,Pune,411009,2,1,0
,Maharashtra,Pune,411011,2,0,0
,Maharashtra,Pune,411025,1,0,0
,Maharashtra,Pune,411028,4,1,1
,Maharashtra,Pune,411032,1,0,0
,Maharashtra,Pune,411034,1,0,0
,Maharashtra,Pune,411037,3,0,0
,Maharashtra,Pune,411039,2,3,0
,Maharashtra,Pune,411041,5,2,0
,Maharashtra,Pune,411046,10,1,0
,Maharashtra,Pune,411052,1,0,0
,Maharashtra,Pune,411061,1,0,0
,Maharashtra,Pune,412101,2,1,0
,Maharashtra,Pune,412106,3,0,0
,Maharashtra,Pune,412210,1,1,0
,Maharashtra,Pune,412306,1,0,0
,Maharashtra,Pune,412412,1,0,0
,Maharashtra,Pune,413106,2,2,0
,Maharashtra,Pune,413133,1,1,0
,Maharashtra,Pune,411005,0,1,0
,Maharashtra,Pune,411008,1,0,0
,Maharashtra,Pune,411021,5,0,0
,Maharashtra,Pune,411023,3,0,0
,Maharashtra,Pune,411025,1,0,0
,Maharashtra,Pune,411040,1,0,0
,Maharashtra,Pune,411043,2,0,0
,Maharashtra,Pune,412105,23,3,0
,Maharashtra,Pune,412109,1,0,0
,Maharashtra,Pune,412202,0,1,0
,Maharashtra,Pune,412205,1,0,0
,Maharashtra,Pune,412206,2,0,0
,Maharashtra,Pune,412212,1,0,0
,Maharashtra,Pune,412411,1,0,0
,Maharashtra,Pune,413102,4,0,0
,Maharashtra,Pune,410503,1,0,0
,Maharashtra,Pune,411001,2,1,0
,Maharashtra,Pune,411003,1,0,0
,Maharashtra,Pune,411009,0,1,0
,Maharashtra,Pune,411015,3,1,0
,Maharashtra,Pune,411038,4,0,0
,Maharashtra,Pune,411043,1,0,0
,Maharashtra,Pune,412114,3,1,0
,Maharashtra,Pune,412210,2,0,0
,Maharashtra,Pune,412305,0,1,0
,Maharashtra,Pune,411006,1,0,0
,Maharashtra,Pune,411015,2,1,0
,Maharashtra,Pune,411028,0,1,0
,Maharashtra,Pune,411048,3,0,0
,Maharashtra,Pune,412214,2,0,0
,Maharashtra,Pune,412411,1,0,0
,Maharashtra,Pune,413106,1,0,0
,Maharashtra,Pune,413110,0,1,0
,Maharashtra,Pune,410501,7,1,0
,Maharashtra,Pune,411006,9,2,0
,Maharashtra,Pune,411008,2,0,0
,Maharashtra,Pune,411011,1,0,0
,Maharashtra,Pune,411018,2,1,0
,Maharashtra,Pune,411030,3,1,0
,Maharashtra,Pune,411035,0,2,0
,Maharashtra,Pune,412101,4,0,0
,Maharashtra,Pune,412104,0,1,0
,Maharashtra,Pune,412108,2,0,0
,Maharashtra,Pune,412110,2,1,0
,Maharashtra,Pune,412205,2,0,0
,Maharashtra,Pune,412212,1,0,0
,Maharashtra,Pune,412404,0,1,0
,Maharashtra,Pune,413104,1,0,0
,Maharashtra,Pune,413801,4,0,0
,Maharashtra,Pune,410401,2,1,0
,Maharashtra,Pune,411027,5,1,0
,Maharashtra,Pune,411028,6,3,0
,Maharashtra,Pune,411051,1,0,0
,Maharashtra,Pune,412106,1,3,0
,Maharashtra,Pune,412114,1,2,0
,Maharashtra,Pune,412115,3,1,0
,Maharashtra,Pune,412203,2,0,0
,Maharashtra,Pune,412207,6,2,0
,Maharashtra,Pune,412210,3,0,0
,Maharashtra,Pune,412403,2,0,0
,Maharashtra,Pune,410501,1,4,0
,Maharashtra,Pune,410512,1,0,0
,Maharashtra,Pune,411012,1,0,0
,Maharashtra,Pune,411013,3,0,0
,Maharashtra,Pune,411021,6,3,0
,Maharashtra,Pune,411027,5,1,0
,Maharashtra,Pune,411028,8,0,0
,Maharashtra,Pune,411034,2,0,0
,Maharashtra,Pune,411039,8,3,0
,Maharashtra,Pune,411041,0,1,0
,Maharashtra,Pune,411044,3,0,0
,Maharashtra,Pune,411045,4,0,1
,Maharashtra,Pune,411047,1,0,0
,Maharashtra,Pune,411052,1,0,0
,Maharashtra,Pune,411062,6,0,0
,Maharashtra,Pune,412101,1,0,0
,Maharashtra,Pune,412205,2,0,0
,Maharashtra,Pune,412219,1,1,0
,Maharashtra,Pune,412301,2,2,0
,Maharashtra,Pune,413102,1,2,0
,Maharashtra,Pune,413104,1,0,0
,Maharashtra,Pune,413110,1,0,0
,Maharashtra,Pune,413114,1,0,0
,Maharashtra,Pune,413130,2,1,0
,Maharashtra,Pune,411015,1,0,0
,Maharashtra,Pune,411020,2,0,0
,Maharashtra,Pune,411033,2,1,0
,Maharashtra,Pune,411034,1,0,0
,Maharashtra,Pune,411037,2,0,0
,Maharashtra,Pune,412105,0,1,0
,Maharashtra,Pune,412106,2,0,0
,Maharashtra,Pune,412207,1,0,1
,Maharashtra,Pune,413801,2,0,0
,Maharashtra,Pune,411033,0,1,0
,Maharashtra,Pune,412115,0,0,1
,Maharashtra,Pune,411040,2,0,0
,Maharashtra,Pune,412211,1,0,0
,Maharashtra,Pune,411008,1,0,0
,Maharashtra,Pune,411009,5,0,0
,Maharashtra,Pune,411011,2,0,0
,Maharashtra,Pune,411014,4,1,0
,Maharashtra,Pune,411015,2,2,0
,Maharashtra,Pune,411018,2,0,0
,Maharashtra,Pune,411043,1,1,0
,Maharashtra,Pune,411045,2,0,0
,Maharashtra,Pune,411046,2,0,0
,Maharashtra,Pune,411047,0,1,0
,Maharashtra,Pune,412101,3,0,0
,Maharashtra,Pune,412207,8,0,0
,Maharashtra,Pune,412208,1,1,0
,Maharashtra,Pune,412213,4,0,0
,Maharashtra,Pune,412308,2,0,0
,Maharashtra,Pune,412406,2,0,0
,Maharashtra,Pune,413104,1,0,0
,Maharashtra,Pune,413114,2,0,0
,Maharashtra,Pune,413802,1,0,0
,Maharashtra,Pune,410507,2,0,0
,Maharashtra,Pune,411012,0,1,0
,Maharashtra,Pune,411013,1,0,0
,Maharashtra,Pune,411058,1,1,0
,Maharashtra,Pune,411060,1,1,0
,Maharashtra,Pune,411062,1,0,0
,Maharashtra,Pune,412203,1,1,0
,Maharashtra,Pune,412206,3,0,0
,Maharashtra,Pune,412211,1,0,0
,Maharashtra,Pune,412307,1,0,0
,Maharashtra,Pune,412403,0,1,0
,Maharashtra,Pune,412411,1,0,0
,Maharashtra,Pune,410405,2,0,0
,Maharashtra,Pune,410501,3,0,0
,Maharashtra,Pune,410502,4,0,0
,Maharashtra,Pune,410506,4,1,0
,Maharashtra,Pune,411001,4,4,0
,Maharashtra,Pune,411009,4,1,0
,Maharashtra,Pune,411013,2,1,0
,Maharashtra,Pune,411015,9,2,0
,Maharashtra,Pune,411035,1,1,0
,Maharashtra,Pune,411036,1,1,0
,Maharashtra,Pune,411044,2,1,0
,Maharashtra,Pune,411051,1,0,0
,Maharashtra,Pune,411061,3,0,0
,Maharashtra,Pune,412101,5,0,0
,Maharashtra,Pune,412104,1,0,0
,Maharashtra,Pune,412105,3,5,0
,Maharashtra,Pune,412207,10,3,0
,Maharashtra,Pune,412210,0,1,3
,Maharashtra,Pune,412211,6,0,4
,Maharashtra,Pune,412306,1,1,0
,Maharashtra,Pune,412307,1,2,0
,Maharashtra,Pune,413114,1,0,0
,Maharashtra,Pune,413120,0,1,0
,Maharashtra,Pune,410504,1,0,0
,Maharashtra,Pune,410513,1,0,0
,Maharashtra,Pune,411001,6,0,0
,Maharashtra,Pune,411007,2,1,0
,Maharashtra,Pune,411009,2,1,0
,Maharashtra,Pune,411017,9,2,0
,Maharashtra,Pune,411018,4,1,0
,Maharashtra,Pune,411041,6,0,0
,Maharashtra,Pune,411048,27,5,0
,Maharashtra,Pune,411062,5,2,0
,Maharashtra,Pune,411068,2,0,0
,Maharashtra,Pune,412104,4,0,0
,Maharashtra,Pune,412105,12,5,0
,Maharashtra,Pune,412206,4,1,0
,Maharashtra,Pune,412210,3,1,0
,Maharashtra,Pune,412214,2,0,0
,Maharashtra,Pune,412216,3,1,0
,Maharashtra,Pune,412301,1,2,0
,Maharashtra,Pune,412307,6,0,0
,Maharashtra,Pune,412308,3,1,0
,Maharashtra,Pune,413801,2,2,2
,Maharashtra,Pune,411006,3,2,0
,Maharashtra,Pune,411015,3,2,0
,Maharashtra,Pune,411016,2,0,0
,Maharashtra,Pune,411027,1,1,0
,Maharashtra,Pune,411033,5,3,0
,Maharashtra,Pune,411035,0,1,0
,Maharashtra,Pune,411039,3,2,0
,Maharashtra,Pune,411042,3,0,0
,Maharashtra,Pune,411044,1,0,0
,Maharashtra,Pune,411051,2,0,0
,Maharashtra,Pune,412101,3,1,0
,Maharashtra,Pune,412203,2,1,0
,Maharashtra,Pune,412216,4,1,0
,Maharashtra,Pune,412301,3,0,0
,Maharashtra,Pune,412308,4,2,0
,Maharashtra,Pune,412402,1,0,0
,Maharashtra,Pune,412404,0,0,3
,Maharashtra,Pune,412406,1,0,0
,Maharashtra,Pune,413103,1,0,0
,Maharashtra,Pune,413105,1,0,0
,Maharashtra,Pune,413106,2,0,0
,Maharashtra,Pune,410506,7,0,0
,Maharashtra,Pune,410507,10,1,0
,Maharashtra,Pune,411001,10,1,0
,Maharashtra,Pune,411003,1,2,0
,Maharashtra,Pune,411004,2,1,0
,Maharashtra,Pune,411016,1,0,0
,Maharashtra,Pune,411017,8,4,0
,Maharashtra,Pune,411026,4,1,0
,Maharashtra,Pune,411033,22,5,0
,Maharashtra,Pune,411038,8,1,0
,Maharashtra,Pune,411042,6,2,0
,Maharashtra,Pune,411051,2,0,0
,Maharashtra,Pune,411061,4,2,0
,Maharashtra,Pune,412104,8,0,0
,Maharashtra,Pune,412108,2,0,0
,Maharashtra,Pune,412208,4,1,0
,Maharashtra,Pune,412211,6,1,0
,Maharashtra,Pune,412215,0,1,0
,Maharashtra,Pune,412305,2,0,0
,Maharashtra,Pune,412409,3,0,0
,Maharashtra,Pune,412411,2,2,0
,Maharashtra,Pune,413104,5,0,0
,Maharashtra,Pune,413133,1,0,0
,Maharashtra,Pune,410505,2,0,0
,Maharashtra,Pune,410507,2,1,0
,Maharashtra,Pune,411001,1,0,0
,Maharashtra,Pune,411006,4,0,0
,Maharashtra,Pune,411011,1,1,0
,Maharashtra,Pune,411020,1,0,0
,Maharashtra,Pune,411021,5,0,0
,Maharashtra,Pune,411026,1,0,0
,Maharashtra,Pune,411030,2,0,0
,Maharashtra,Pune,411032,1,0,0
,Maharashtra,Pune,411033,5,2,0
,Maharashtra,Pune,411045,2,0,0
,Maharashtra,Pune,411046,11,2,0
,Maharashtra,Pune,412101,8,0,0
,Maharashtra,Pune,412105,17,4,0
,Maharashtra,Pune,412108,1,0,0
,Maharashtra,Pune,412218,1,0,0
,Maharashtra,Pune,412308,5,0,0
,Maharashtra,Pune,412404,0,1,0
,Maharashtra,Pune,413130,4,1,0
,Maharashtra,Pune,410503,2,0,0
,Maharashtra,Pune,410505,3,0,0
,Maharashtra,Pune,410512,1,0,0
,Maharashtra,Pune,411015,5,4,0
,Maharashtra,Pune,411045,2,1,0
,Maharashtra,Pune,411061,2,2,0
,Maharashtra,Pune,411062,6,1,0
,Maharashtra,Pune,412203,5,0,0
,Maharashtra,Pune,412208,4,0,0
,Maharashtra,Pune,412210,2,0,0
,Maharashtra,Pune,412214,2,0,0
,Maharashtra,Pune,412218,3,0,0
,Maharashtra,Pune,410501,3,0,0
,Maharashtra,Pune,410505,3,2,0
,Maharashtra,Pune,411002,2,0,0
,Maharashtra,Pune,411007,1,0,0
,Maharashtra,Pune,411011,1,0,0
,Maharashtra,Pune,411030,1,0,0
,Maharashtra,Pune,411041,2,1,0
,Maharashtra,Pune,411042,2,0,0
,Maharashtra,Pune,411045,1,1,0
,Maharashtra,Pune,411057,9,1,0
,Maharashtra,Pune,411061,1,0,0
,Maharashtra,Pune,411062,1,0,0
,Maharashtra,Pune,412203,1,0,2
,Maharashtra,Pune,412207,2,1,1
,Maharashtra,Pune,412214,2,0,0
,Maharashtra,Pune,411025,1,0,0
,Maharashtra,Pune,411028,1,1,0
,Maharashtra,Pune,411041,3,0,0
,Maharashtra,Pune,411068,1,0,0
,Maharashtra,Pune,411060,0,1,0
,Maharashtra,Pune,412412,1,0,0
,Maharashtra,Pune,411012,1,0,0
,Maharashtra,Pune,411033,5,0,0
,Maharashtra,Pune,411035,1,1,0
,Maharashtra,Pune,411036,1,0,0
,Maharashtra,Pune,411041,3,0,0
,Maharashtra,Pune,411045,1,0,0
,Maharashtra,Pune,412115,1,0,0
,Maharashtra,Pune,412213,1,0,0
,Maharashtra,Pune,412220,1,0,0
,Maharashtra,Pune,412402,1,0,0
,Maharashtra,Pune,410507,2,0,0
,Maharashtra,Pune,411002,4,0,0
,Maharashtra,Pune,411011,1,0,0
,Maharashtra,Pune,411025,1,0,0
,Maharashtra,Pune,411036,4,0,0
,Maharashtra,Pune,411038,3,1,0
,Maharashtra,Pune,411046,6,2,0
,Maharashtra,Pune,411060,1,0,0
,Maharashtra,Pune,412105,5,3,0
,Maharashtra,Pune,412201,1,0,0
,Maharashtra,Pune,412306,1,0,0
,Maharashtra,Pune,412404,0,1,0
,Maharashtra,Pune,411001,1,0,0
,Maharashtra,Pune,411009,0,0,1
,Maharashtra,Pune,411012,1,0,0
,Maharashtra,Pune,411018,1,1,0
,Maharashtra,Pune,411039,3,0,0
,Maharashtra,Pune,411057,2,0,0
,Maharashtra,Pune,412105,4,2,0
,Maharashtra,Pune,412306,0,1,0
,Maharashtra,Pune,412308,1,0,0
,Maharashtra,Pune,410504,1,0,0
,Maharashtra,Pune,410506,0,1,0
,Maharashtra,Pune,411028,4,0,0
,Maharashtra,Pune,411042,2,0,0
,Maharashtra,Pune,411046,2,0,0
,Maharashtra,Pune,411051,1,1,0
,Maharashtra,Pune,411058,0,1,0
,Maharashtra,Pune,412105,4,1,0
,Maharashtra,Pune,412106,2,0,0
,Maharashtra,Pune,412207,2,0,0
,Maharashtra,Pune,413103,1,0,0
2025-05-11,Maharashtra,Pune,410509,2,1,0
2025-05-11,Maharashtra,Pune,410511,0,1,0
2025-05-11,Maharashtra,Pune,411006,2,1,0
2025-05-11,Maharashtra,Pune,411009,3,0,0
2025-05-11,Maharashtra,Pune,411011,0,1,0
2025-05-11,Maharashtra,Pune,411012,3,0,0
2025-05-11,Maharashtra,Pune,411014,9,0,0
2025-05-11,Maharashtra,Pune,411018,2,1,0
2025-05-11,Maharashtra,Pune,411019,8,0,0
2025-05-11,Maharashtra,Pune,411024,3,1,0
2025-05-11,Maharashtra,Pune,411032,2,0,0
2025-05-11,Maharashtra,Pune,411043,0,1,0
2025-05-11,Maharashtra,Pune,411044,4,3,0
2025-05-11,Maharashtra,Pune,411045,2,1,0
2025-05-11,Maharashtra,Pune,411048,11,3,0
2025-05-11,Maharashtra,Pune,411058,3,0,0
2025-05-11,Maharashtra,Pune,411061,2,3,0
2025-05-11,Maharashtra,Pune,412114,3,1,0
2025-05-11,Maharashtra,Pune,412115,2,3,0
2025-05-11,Maharashtra,Pune,412202,4,0,0
2025-05-11,Maharashtra,Pune,412207,6,3,0
2025-05-11,Maharashtra,Pune,412208,8,1,0
2025-05-11,Maharashtra,Pune,412218,1,0,0
2025-05-11,Maharashtra,Pune,412303,1,1,0
2025-05-11,Maharashtra,Pune,412401,1,0,0
2025-05-11,Maharashtra,Pune,412410,2,0,0
2025-05-11,Maharashtra,Pune,413104,2,0,0
2025-05-11,Maharashtra,Pune,413130,2,0,0
2025-03-11,Maharashtra,Pune,410401,1,0,0
2025-03-11,Maharashtra,Pune,410503,2,0,0
2025-03-11,Maharashtra,Pune,410506,3,0,0
2025-03-11,Maharashtra,Pune,411002,1,0,1
2025-03-11,Maharashtra,Pune,411004,1,0,0
2025-03-11,Maharashtra,Pune,411017,2,1,0
2025-03-11,Maharashtra,Pune,412102,1,0,0
2025-03-11,Maharashtra,Pune,412105,6,1,0
2025-03-11,Maharashtra,Pune,412202,1,0,0
2025-03-11,Maharashtra,Pune,412205,1,0,0
2025-03-11,Maharashtra,Pune,412408,1,0,0
2025-04-11,Maharashtra,Pune,410503,1,0,0
2025-07-11,Maharashtra,Pune,410504,3,0,0
2025-07-11,Maharashtra,Pune,411006,3,0,1
2025-07-11,Maharashtra,Pune,411014,3,2,0
2025-07-11,Maharashtra,Pune,411019,5,2,0
2025-07-11,Maharashtra,Pune,411023,1,1,1
2025-07-11,Maharashtra,Pune,411025,2,0,0
2025-07-11,Maharashtra,Pune,411028,5,0,0
2025-07-11,Maharashtra,Pune,411033,9,3,1
2025-07-11,Maharashtra,Pune,411037,4,0,2
2025-07-11,Maharashtra,Pune,411047,1,0,0
2025-07-11,Maharashtra,Pune,412101,10,0,0
2025-07-11,Maharashtra,Pune,412108,1,1,0
2025-07-11,Maharashtra,Pune,412202,2,0,0
2025-07-11,Maharashtra,Pune,412203,2,1,0
2025-07-11,Maharashtra,Pune,412219,1,0,0
2025-07-11,Maharashtra,Pune,412403,1,0,0
2025-07-11,Maharashtra,Pune,412412,1,0,0
2025-07-11,Maharashtra,Pune,413114,1,1,0
2025-07-11,Maharashtra,Pune,413801,0,1,0
2025-06-11,Maharashtra,Pune,410501,3,1,0
2025-06-11,Maharashtra,Pune,410513,1,1,0
2025-06-11,Maharashtra,Pune,410515,1,0,1
2025-06-11,Maharashtra,Pune,411014,7,3,1
2025-06-11,Maharashtra,Pune,411021,3,0,0
2025-06-11,Maharashtra,Pune,411045,1,2,0
2025-06-11,Maharashtra,Pune,411060,2,1,0
2025-06-11,Maharashtra,Pune,411061,2,1,0
2025-06-11,Maharashtra,Pune,412105,7,2,0
2025-06-11,Maharashtra,Pune,412205,2,1,0
2025-06-11,Maharashtra,Pune,412216,1,0,0
2025-06-11,Maharashtra,Pune,412311,1,0,0
2025-06-11,Maharashtra,Pune,412401,1,0,0
2025-06-11,Maharashtra,Pune,412411,2,0,0
2025-06-11,Maharashtra,Pune,413103,1,0,0
2025-06-11,Maharashtra,Pune,413133,1,0,0
2025-06-11,Maharashtra,Pune,413801,0,1,0
2025-08-11,Maharashtra,Pune,410405,1,0,0
2025-08-11,Maharashtra,Pune,410501,2,1,0
2025-08-11,Maharashtra,Pune,410502,7,0,0
2025-08-11,Maharashtra,Pune,410506,2,1,0
2025-08-11,Maharashtra,Pune,410516,0,0,6
2025-08-11,Maharashtra,Pune,411001,2,1,0
2025-08-11,Maharashtra,Pune,411003,0,1,0
2025-08-11,Maharashtra,Pune,411004,1,0,0
2025-08-11,Maharashtra,Pune,411006,4,0,0
2025-08-11,Maharashtra,Pune,411012,2,0,0
2025-08-11,Maharashtra,Pune,411015,4,3,0
2025-08-11,Maharashtra,Pune,411018,0,1,0
2025-08-11,Maharashtra,Pune,411030,1,0,0
2025-08-11,Maharashtra,Pune,411032,0,1,0
2025-08-11,Maharashtra,Pune,411036,4,0,0
2025-08-11,Maharashtra,Pune,411037,1,0,0
2025-08-11,Maharashtra,Pune,411039,2,1,0
2025-08-11,Maharashtra,Pune,411040,1,1,0
2025-08-11,Maharashtra,Pune,411041,7,2,0
2025-08-11,Maharashtra,Pune,411043,1,0,0
2025-08-11,Maharashtra,Pune,411051,3,0,0
2025-08-11,Maharashtra,Pune,411068,1,0,0
2025-08-11,Maharashtra,Pune,412105,8,4,0
2025-08-11,Maharashtra,Pune,412304,0,1,0
2025-08-11,Maharashtra,Pune,412404,1,1,0
2025-08-11,Maharashtra,Pune,413102,4,2,0
2025-08-11,Maharashtra,Pune,413120,2,0,0
2025-08-11,Maharashtra,Pune,413132,0,1,0
2025-09-11,Maharashtra,Pune,410505,1,0,0
2025-09-11,Maharashtra,Pune,410506,3,1,0
2025-09-11,Maharashtra,Pune,410507,1,1,0
2025-09-11,Maharashtra,Pune,411002,3,0,0
2025-09-11,Maharashtra,Pune,411009,2,1,0
2025-09-11,Maharashtra,Pune,411014,6,0,1
2025-09-11,Maharashtra,Pune,411030,4,0,0
2025-09-11,Maharashtra,Pune,411041,5,2,0
2025-09-11,Maharashtra,Pune,411044,3,1,0
2025-09-11,Maharashtra,Pune,411047,4,0,0
2025-09-11,Maharashtra,Pune,412205,5,0,0
2025-09-11,Maharashtra,Pune,412206,3,0,0
2025-09-11,Maharashtra,Pune,412207,18,2,0
2025-09-11,Maharashtra,Pune,412208,3,0,0
2025-09-11,Maharashtra,Pune,412219,1,0,0
2025-09-11,Maharashtra,Pune,412307,3,0,0
2025-09-11,Maharashtra,Pune,412308,2,2,0
2025-09-11,Maharashtra,Pune,413130,3,0,0
2025-09-11,Maharashtra,Pune,413133,2,0,0
,Maharashtra,Pune,410506,2,0,0
,Maharashtra,Pune,411001,1,0,0
,Maharashtra,Pune,411005,1,0,0
,Maharashtra,Pune,411017,3,2,0
,Maharashtra,Pune,411019,3,1,0
,Maharashtra,Pune,411047,1,0,0
,Maharashtra,Pune,411048,5,0,0
,Maharashtra,Pune,411061,1,0,0
,Maharashtra,Pune,411062,1,0,0
,Maharashtra,Pune,412106,0,2,0
,Maharashtra,Pune,412201,1,0,0
,Maharashtra,Pune,412203,1,0,0
,Maharashtra,Pune,412206,0,0,3
,Maharashtra,Pune,412208,1,0,0
,Maharashtra,Pune,412214,2,0,0
2025-12-11,Maharashtra,Pune,411001,1,0,0
2025-12-11,Maharashtra,Pune,411009,0,0,1
2025-12-11,Maharashtra,Pune,411020,2,0,0
2025-12-11,Maharashtra,Pune,411026,3,1,0
2025-12-11,Maharashtra,Pune,411043,2,1,0
2025-12-11,Maharashtra,Pune,412105,6,4,0
2025-12-11,Maharashtra,Pune,412201,3,0,0
2025-12-11,Maharashtra,Pune,412202,1,0,0
2025-12-11,Maharashtra,Pune,412205,1,0,0
2025-12-11,Maharashtra,Pune,412211,1,1,0
2025-12-11,Maharashtra,Pune,412308,3,3,0
2025-12-11,Maharashtra,Pune,412311,1,0,0
2025-12-11,Maharashtra,Pune,412405,1,0,0
,Maharashtra,Pune,410401,1,1,0
,Maharashtra,Pune,411014,5,1,0
,Maharashtra,Pune,411015,7,1,0
,Maharashtra,Pune,411018,3,1,0
,Maharashtra,Pune,411023,1,0,0
,Maharashtra,Pune,411024,1,0,0
,Maharashtra,Pune,411032,1,0,0
,Maharashtra,Pune,411044,2,0,0
,Maharashtra,Pune,411048,7,3,0
,Maharashtra,Pune,411051,2,0,0
,Maharashtra,Pune,411060,1,0,0
,Maharashtra,Pune,412109,2,1,0
,Maharashtra,Pune,412114,3,0,0
,Maharashtra,Pune,412115,2,1,0
,Maharashtra,Pune,412202,1,1,0
,Maharashtra,Pune,412206,1,0,0
,Maharashtra,Pune,412216,1,1,0
,Maharashtra,Pune,412307,1,0,0
,Maharashtra,Pune,413105,1,0,0
,Maharashtra,Pune,413114,2,0,0
,Maharashtra,Pune,410501,1,0,0
,Maharashtra,Pune,410502,1,0,0
,Maharashtra,Pune,411002,2,0,0
,Maharashtra,Pune,411005,1,0,0
,Maharashtra,Pune,411007,1,0,0
,Maharashtra,Pune,411015,3,0,0
,Maharashtra,Pune,411017,3,2,0
,Maharashtra,Pune,411021,2,0,0
,Maharashtra,Pune,411036,5,0,0
,Maharashtra,Pune,411044,3,0,0
,Maharashtra,Pune,411062,3,1,0
,Maharashtra,Pune,412101,0,3,0
,Maharashtra,Pune,412403,1,0,0
,Maharashtra,Pune,410405,2,0,0
,Maharashtra,Pune,410406,2,0,0
,Maharashtra,Pune,410501,26,4,0
,Maharashtra,Pune,411011,7,0,0
,Maharashtra,Pune,411016,4,1,0
,Maharashtra,Pune,411024,0,1,0
,Maharashtra,Pune,411031,1,0,0
,Maharashtra,Pune,411032,1,0,0
,Maharashtra,Pune,411033,22,15,1
,Maharashtra,Pune,411037,14,2,0
,Maharashtra,Pune,411038,9,0,1
,Maharashtra,Pune,412106,2,1,0
,Maharashtra,Pune,412204,2,1,0
,Maharashtra,Pune,412207,11,2,0
,Maharashtra,Pune,412208,8,0,0
,Maharashtra,Pune,412218,2,0,0
,Maharashtra,Pune,412304,3,0,0
,Maharashtra,Pune,412307,5,1,0
,Maharashtra,Pune,410504,1,0,0
,Maharashtra,Pune,410505,8,1,0
,Maharashtra,Pune,411002,3,0,0
,Maharashtra,Pune,411004,2,0,0
,Maharashtra,Pune,411027,9,2,0
,Maharashtra,Pune,411037,8,3,0
,Maharashtra,Pune,411042,5,1,0
,Maharashtra,Pune,411052,3,0,0
,Maharashtra,Pune,411060,3,0,0
,Maharashtra,Pune,412101,10,1,0
,Maharashtra,Pune,412106,1,1,0
,Maharashtra,Pune,412202,4,0,0
,Maharashtra,Pune,412206,5,0,0
,Maharashtra,Pune,412312,1,0,0
,Maharashtra,Pune,412401,1,0,0
,Maharashtra,Pune,412411,2,0,0
,Maharashtra,Pune,413103,3,0,0
,Maharashtra,Pune,413104,3,1,0
,Maharashtra,Pune,412403,2,0,0
,Maharashtra,Pune,413106,5,1,1
,Maharashtra,Pune,413132,2,0,0
,Maharashtra,Pune,410504,2,0,0
,Maharashtra,Pune,410508,1,1,0
,Maharashtra,Pune,410515,3,0,0
,Maharashtra,Pune,411001,11,2,0
,Maharashtra,Pune,411007,6,1,0
,Maharashtra,Pune,411021,17,3,0
,Maharashtra,Pune,411027,17,3,0
,Maharashtra,Pune,411041,21,3,0
,Maharashtra,Pune,411048,27,5,0
,Maharashtra,Pune,411057,24,3,0
,Maharashtra,Pune,411062,5,6,0
,Maharashtra,Pune,412106,3,1,0
